sxx,sxy,syy,x,y
0.992565,-0.270938,-0.000346215,7.56303,0.777778
0.92566,-0.26104,-0.000655124,7.64706,0.777778
0.86111,-0.25118,-0.000966468,7.73109,0.777778
0.798914,-0.241357,-0.00128001,7.81513,0.777778
0.739072,-0.231573,-0.00159553,7.89916,0.777778
0.681584,-0.221827,-0.0019128,7.98319,0.777778
0.62645,-0.212121,-0.00223161,8.06723,0.777778
0.57367,-0.202455,-0.00255178,8.15126,0.777778
0.523244,-0.192828,-0.00287311,8.23529,0.777778
0.475171,-0.183243,-0.00319542,8.31933,0.777778
0.429452,-0.173698,-0.00351855,8.40336,0.777778
0.386087,-0.164194,-0.00384234,8.48739,0.777778
0.345075,-0.154731,-0.0041666,8.57143,0.777778
0.306417,-0.14531,-0.00449114,8.65546,0.777778
0.270112,-0.13593,-0.00481563,8.7395,0.777778
0.23616,-0.126592,-0.00513953,8.82353,0.777778
0.204561,-0.117295,-0.00546183,8.90756,0.777778
0.175315,-0.108038,-0.00578062,8.9916,0.777778
0.14842,-0.0988203,-0.00609238,9.07563,0.777778
0.123871,-0.0896369,-0.00639084,9.15966,0.777778
0.101661,-0.0804819,-0.00666545,9.2437,0.777778
0.0817751,-0.0713445,-0.00689959,9.32773,0.777778
0.0641824,-0.0622089,-0.00706977,9.41176,0.777778
0.0488308,-0.0530548,-0.00714883,9.4958,0.777778
0.0356326,-0.0438628,-0.00712107,9.57983,0.777778
0.0244556,-0.0346337,-0.00702736,9.66387,0.777778
0.0151334,-0.0254282,-0.00707921,9.7479,0.777778
0.00754698,-0.0164305,-0.00791749,9.83193,0.777778
0.00189959,-0.00798073,-0.0111389,9.91597,0.777778
-0.000526604,-0.00034217,-0.0202505,10,0.777778
15.3953,-0.340124,6.56365,0,0.787879
16.5713,-1.46255,3.49467,0.0840336,0.787879
17.0241,-1.40065,1.36939,0.168067,0.787879
16.8352,-1.13587,0.386061,0.252101,0.787879
16.4496,-0.991834,0.0246597,0.336134,0.787879
16.0573,-0.945659,-0.080879,0.420168,0.787879
15.699,-0.942676,-0.0939357,0.504202,0.787879
15.3735,-0.952389,-0.07927,0.588235,0.787879
15.0716,-0.96236,-0.0605507,0.672269,0.787879
14.7853,-0.968905,-0.0450729,0.756303,0.787879
14.5092,-0.971781,-0.0340152,0.840336,0.787879
14.2398,-0.971769,-0.0266135,0.92437,0.787879
13.9751,-0.969738,-0.0217592,1.0084,0.787879
13.7139,-0.966365,-0.0185222,1.09244,0.787879
13.4556,-0.962105,-0.0162525,1.17647,0.787879
13.2001,-0.957244,-0.0145394,1.2605,0.787879
12.947,-0.951948,-0.0131405,1.34454,0.787879
12.6965,-0.946315,-0.0119207,1.42857,0.787879
12.4484,-0.940399,-0.0108079,1.51261,0.787879
12.2027,-0.934232,-0.00976548,1.59664,0.787879
11.9596,-0.927834,-0.00877547,1.68067,0.787879
11.7188,-0.921219,-0.00782929,1.76471,0.787879
11.4805,-0.914398,-0.0069229,1.84874,0.787879
11.2447,-0.907379,-0.00605433,1.93277,0.787879
11.0113,-0.900171,-0.00522244,2.01681,0.787879
10.7804,-0.892781,-0.00442645,2.10084,0.787879
10.5519,-0.885216,-0.00366569,2.18487,0.787879
10.3259,-0.877484,-0.00293952,2.26891,0.787879
10.1024,-0.869591,-0.00224731,2.35294,0.787879
9.88131,-0.861545,-0.00158841,2.43697,0.787879
9.66268,-0.85335,-0.000962182,2.52101,0.787879
9.4465,-0.845015,-0.000368,2.60504,0.787879
9.23278,-0.836545,0.00019478,2.68908,0.787879
9.02152,-0.827946,0.000726795,2.77311,0.787879
8.81271,-0.819224,0.00122868,2.85714,0.787879
8.60636,-0.810385,0.00170109,2.94118,0.787879
8.40246,-0.801435,0.00214464,3.02521,0.787879
8.20102,-0.792379,0.00255998,3.10924,0.787879
8.00203,-0.783222,0.00294775,3.19328,0.787879
7.80549,-0.77397,0.00330858,3.27731,0.787879
7.61141,-0.764627,0.00364311,3.36134,0.787879
7.41978,-0.7552,0.00395198,3.44538,0.787879
7.2306,-0.745692,0.00423581,3.52941,0.787879
7.04388,-0.736109,0.00449524,3.61345,0.787879
6.85961,-0.726455,0.00473088,3.69748,0.787879
6.67779,-0.716734,0.00494337,3.78151,0.787879
6.49842,-0.706951,0.00513331,3.86555,0.787879
6.3215,-0.697111,0.00530132,3.94958,0.787879
6.14704,-0.687217,0.005448,4.03361,0.787879
5.97502,-0.677274,0.00557397,4.11765,0.787879
5.80545,-0.667285,0.00567981,4.20168,0.787879
5.63834,-0.657254,0.00576611,4.28571,0.787879
5.47367,-0.647185,0.00583347,4.36975,0.787879
5.31145,-0.637082,0.00588245,4.45378,0.787879
5.15168,-0.626948,0.00591363,4.53782,0.787879
4.99436,-0.616786,0.00592758,4.62185,0.787879
4.83949,-0.606599,0.00592484,4.70588,0.787879
4.68706,-0.596392,0.00590598,4.78992,0.787879
4.53709,-0.586167,0.00587153,4.87395,0.787879
4.38956,-0.575926,0.00582203,4.95798,0.787879
4.24447,-0.565674,0.005758,5.04202,0.787879
4.10184,-0.555412,0.00567997,5.12605,0.787879
3.96164,-0.545143,0.00558844,5.21008,0.787879
3.8239,-0.53487,0.00548392,5.29412,0.787879
3.6886,-0.524596,0.00536691,5.37815,0.787879
3.55575,-0.514322,0.00523788,5.46218,0.787879
3.42534,-0.504052,0.00509732,5.54622,0.787879
3.29738,-0.493787,0.00494569,5.63025,0.787879
3.17186,-0.48353,0.00478346,5.71429,0.787879
3.04878,-0.473282,0.00461107,5.79832,0.787879
2.92815,-0.463047,0.00442897,5.88235,0.787879
2.80997,-0.452824,0.0042376,5.96639,0.787879
2.69422,-0.442618,0.00403736,6.05042,0.787879
2.58092,-0.432428,0.00382869,6.13445,0.787879
2.47007,-0.422258,0.00361198,6.21849,0.787879
2.36165,-0.412108,0.00338764,6.30252,0.787879
2.25568,-0.40198,0.00315604,6.38655,0.787879
2.15216,-0.391876,0.00291757,6.47059,0.787879
2.05107,-0.381796,0.0026726,6.55462,0.787879
1.95243,-0.371744,0.00242149,6.63866,0.787879
1.85622,-0.361719,0.00216458,6.72269,0.787879
1.76246,-0.351722,0.00190221,6.80672,0.787879
1.67114,-0.341756,0.00163473,6.89076,0.787879
1.58227,-0.331821,0.00136245,6.97479,0.787879
1.49583,-0.321918,0.00108569,7.05882,0.787879
1.41184,-0.312049,0.000804737,7.14286,0.787879
1.33028,-0.302213,0.000519902,7.22689,0.787879
1.25117,-0.292413,0.000231466,7.31092,0.787879
1.17449,-0.282648,-6.03E-05,7.39496,0.787879
1.10026,-0.27292,-0.000355118,7.47899,0.787879
1.02847,-0.263229,-0.00065274,7.56303,0.787879
0.959114,-0.253576,-0.000952915,7.64706,0.787879
0.892201,-0.243962,-0.0012554,7.73109,0.787879
0.827728,-0.234387,-0.00155997,7.81513,0.787879
0.765695,-0.224852,-0.00186641,7.89916,0.787879
0.706101,-0.215357,-0.00217449,7.98319,0.787879
0.648946,-0.205903,-0.00248403,8.06723,0.787879
0.594231,-0.19649,-0.00279482,8.15126,0.787879
0.541956,-0.187119,-0.00310668,8.23529,0.787879
0.492119,-0.177789,-0.00341945,8.31933,0.787879
0.444722,-0.168502,-0.00373296,8.40336,0.787879
0.399763,-0.159257,-0.00404706,8.48739,0.787879
0.357244,-0.150055,-0.00436157,8.57143,0.787879
0.317164,-0.140896,-0.00467629,8.65546,0.787879
0.279522,-0.131781,-0.00499092,8.7395,0.787879
0.24432,-0.122708,-0.00530495,8.82353,0.787879
0.211556,-0.113678,-0.00561742,8.90756,0.787879
0.18123,-0.10469,-0.0059265,8.9916,0.787879
0.153341,-0.0957411,-0.00622886,9.07563,0.787879
0.127885,-0.0868283,-0.0065185,9.15966,0.787879
0.104857,-0.077944,-0.00678531,9.2437,0.787879
0.0842403,-0.0690766,-0.0070133,9.32773,0.787879
0.0660098,-0.060208,-0.00717971,9.41176,0.787879
0.0501166,-0.0513147,-0.00725784,9.4958,0.787879
0.0364783,-0.0423726,-0.00723121,9.57983,0.787879
0.0249672,-0.0333773,-0.00713652,9.66387,0.787879
0.0154157,-0.0243883,-0.00717447,9.7479,0.787879
0.00768908,-0.0156061,-0.00796699,9.83193,0.787879
0.00195429,-0.00743496,-0.0110953,9.91597,0.787879
-0.000531192,-0.000307611,-0.0201135,10,0.787879
15.9693,-0.509765,6.80477,0,0.79798
17.2124,-1.5718,3.53704,0.0840336,0.79798
17.6461,-1.4052,1.33541,0.168067,0.79798
17.4122,-1.09553,0.360318,0.252101,0.79798
17.0021,-0.944384,0.0150874,0.336134,0.79798
16.5989,-0.901512,-0.0820214,0.420168,0.79798
16.2342,-0.903004,-0.0920928,0.504202,0.79798
15.9025,-0.916249,-0.076908,0.588235,0.79798
15.5938,-0.928665,-0.0585234,0.672269,0.79798
15.3,-0.936846,-0.0435475,0.756303,0.79798
15.0157,-0.940834,-0.0329235,0.840336,0.79798
14.7376,-0.941616,-0.0258388,0.92437,0.79798
14.464,-0.940197,-0.0212003,1.0084,0.79798
14.1939,-0.937333,-0.0181074,1.09244,0.79798
13.9268,-0.933528,-0.0159357,1.17647,0.79798
13.6624,-0.929089,-0.0142925,1.2605,0.79798
13.4005,-0.924198,-0.0129472,1.34454,0.79798
13.1412,-0.918956,-0.0117715,1.42857,0.79798
12.8845,-0.913422,-0.0106973,1.51261,0.79798
12.6303,-0.907629,-0.00969009,1.59664,0.79798
12.3786,-0.901598,-0.00873289,1.68067,0.79798
12.1294,-0.895343,-0.00781774,1.76471,0.79798
11.8828,-0.888874,-0.00694089,1.84874,0.79798
11.6388,-0.882202,-0.00610051,1.93277,0.79798
11.3972,-0.875333,-0.00529557,2.01681,0.79798
11.1583,-0.868277,-0.00452533,2.10084,0.79798
10.9218,-0.86104,-0.00378917,2.18487,0.79798
10.6879,-0.853629,-0.00308648,2.26891,0.79798
10.4566,-0.846053,-0.00241667,2.35294,0.79798
10.2277,-0.838317,-0.00177912,2.43697,0.79798
10.0015,-0.830428,-0.00117323,2.52101,0.79798
9.77774,-0.822394,-0.000598373,2.60504,0.79798
9.55655,-0.81422,-5.40E-05,2.68908,0.79798
9.3379,-0.805912,0.000460655,2.77311,0.79798
9.12179,-0.797478,0.000946059,2.85714,0.79798
8.90821,-0.788922,0.00140288,2.94118,0.79798
8.69718,-0.780251,0.00183172,3.02521,0.79798
8.48869,-0.77147,0.00223321,3.10924,0.79798
8.28274,-0.762585,0.00260797,3.19328,0.79798
8.07932,-0.753602,0.0029566,3.27731,0.79798
7.87844,-0.744525,0.00327972,3.36134,0.79798
7.68011,-0.735361,0.00357795,3.44538,0.79798
7.4843,-0.726113,0.0038519,3.52941,0.79798
7.29104,-0.716787,0.00410218,3.61345,0.79798
7.10031,-0.707387,0.00432938,3.69748,0.79798
6.91212,-0.697919,0.00453413,3.78151,0.79798
6.72647,-0.688387,0.004717,3.86555,0.79798
6.54335,-0.678795,0.00487861,3.94958,0.79798
6.36277,-0.669147,0.00501953,4.03361,0.79798
6.18473,-0.659449,0.00514036,4.11765,0.79798
6.00921,-0.649703,0.00524167,4.20168,0.79798
5.83624,-0.639914,0.00532403,4.28571,0.79798
5.6658,-0.630085,0.00538802,4.36975,0.79798
5.49789,-0.620221,0.00543419,4.45378,0.79798
5.33251,-0.610325,0.0054631,4.53782,0.79798
5.16967,-0.6004,0.00547531,4.62185,0.79798
5.00937,-0.59045,0.00547135,4.70588,0.79798
4.85159,-0.580478,0.00545175,4.78992,0.79798
4.69635,-0.570488,0.00541705,4.87395,0.79798
4.54364,-0.560482,0.00536777,4.95798,0.79798
4.39347,-0.550463,0.00530442,5.04202,0.79798
4.24582,-0.540435,0.00522751,5.12605,0.79798
4.10071,-0.5304,0.00513752,5.21008,0.79798
3.95812,-0.52036,0.00503496,5.29412,0.79798
3.81807,-0.510319,0.0049203,5.37815,0.79798
3.68055,-0.500279,0.00479402,5.46218,0.79798
3.54556,-0.490242,0.00465658,5.54622,0.79798
3.4131,-0.480211,0.00450844,5.63025,0.79798
3.28317,-0.470187,0.00435004,5.71429,0.79798
3.15577,-0.460174,0.00418183,5.79832,0.79798
3.0309,-0.450173,0.00400423,5.88235,0.79798
2.90855,-0.440185,0.00381768,5.96639,0.79798
2.78874,-0.430214,0.00362257,6.05042,0.79798
2.67146,-0.420261,0.00341931,6.13445,0.79798
2.5567,-0.410327,0.0032083,6.21849,0.79798
2.44447,-0.400415,0.00298993,6.30252,0.79798
2.33477,-0.390526,0.00276457,6.38655,0.79798
2.2276,-0.380661,0.00253259,6.47059,0.79798
2.12295,-0.370822,0.00229435,6.55462,0.79798
2.02084,-0.36101,0.0020502,6.63866,0.79798
1.92125,-0.351227,0.00180047,6.72269,0.79798
1.82418,-0.341474,0.00154551,6.80672,0.79798
1.72965,-0.331752,0.00128563,6.89076,0.79798
1.63764,-0.322062,0.00102115,6.97479,0.79798
1.54816,-0.312406,0.000752375,7.05882,0.79798
1.4612,-0.302784,0.000479594,7.14286,0.79798
1.37677,-0.293197,0.000203096,7.22689,0.79798
1.29487,-0.283647,-7.68E-05,7.31092,0.79798
1.21549,-0.274133,-0.000359949,7.39496,0.79798
1.13864,-0.264658,-0.000645969,7.47899,0.79798
1.06431,-0.255221,-0.00093465,7.56303,0.79798
0.992508,-0.245823,-0.00122575,7.64706,0.79798
0.923232,-0.236465,-0.00151904,7.73109,0.79798
0.856482,-0.227148,-0.00181429,7.81513,0.79798
0.792256,-0.217873,-0.00211129,7.89916,0.79798
0.730556,-0.208638,-0.00240984,7.98319,0.79798
0.671381,-0.199446,-0.00270974,8.06723,0.79798
0.614731,-0.190297,-0.00301079,8.15126,0.79798
0.560605,-0.181191,-0.00331284,8.23529,0.79798
0.509004,-0.172128,-0.0036157,8.31933,0.79798
0.459928,-0.163109,-0.00391923,8.40336,0.79798
0.413376,-0.154134,-0.00422326,8.48739,0.79798
0.369349,-0.145203,-0.00452765,8.57143,0.79798
0.327846,-0.136317,-0.00483219,8.65546,0.79798
0.288868,-0.127475,-0.00513659,8.7395,0.79798
0.252414,-0.118678,-0.00544038,8.82353,0.79798
0.218484,-0.109925,-0.00574265,8.90756,0.79798
0.187079,-0.101216,-0.00604169,8.9916,0.79798
0.158196,-0.0925471,-0.00633431,9.07563,0.79798
0.131833,-0.0839152,-0.00661485,9.15966,0.79798
0.107985,-0.0753124,-0.00687368,9.2437,0.79798
0.0866386,-0.0667258,-0.00709552,9.32773,0.79798
0.0677708,-0.0581356,-0.00725846,9.41176,0.79798
0.0513376,-0.049515,-0.00733644,9.4958,0.79798
0.0372628,-0.0408355,-0.00731231,9.57983,0.79798
0.0254243,-0.0320871,-0.00721852,9.66387,0.79798
0.015655,-0.0233272,-0.00724393,9.7479,0.79798
0.00780528,-0.01477,-0.007988,9.83193,0.79798
0.00200206,-0.00688173,-0.0110078,9.91597,0.79798
-0.000533599,-0.000269974,-0.0198887,10,0.79798
16.5494,-0.691819,7.04769,0,0.808081
17.8626,-1.68391,3.5659,0.0840336,0.808081
18.2682,-1.40383,1.29194,0.168067,0.808081
17.9849,-1.05103,0.332236,0.252101,0.808081
17.5511,-0.895103,0.00562693,0.336134,0.808081
17.1383,-0.856481,-0.0826044,0.420168,0.808081
16.768,-0.862651,-0.0897586,0.504202,0.808081
16.4309,-0.879367,-0.0741982,0.588235,0.808081
16.1157,-0.894117,-0.0562652,0.672269,0.808081
15.8144,-0.903841,-0.0418696,0.756303,0.808081
15.5219,-0.908876,-0.0317274,0.840336,0.808081
15.2353,-0.910417,-0.0249879,0.92437,0.808081
14.9529,-0.909593,-0.0205813,1.0084,0.808081
14.6739,-0.907234,-0.0176414,1.09244,0.808081
14.3979,-0.903885,-0.0155726,1.17647,0.808081
14.1246,-0.899875,-0.0140023,1.2605,0.808081
13.8539,-0.895395,-0.0127126,1.34454,0.808081
13.5859,-0.890554,-0.0115826,1.42857,0.808081
13.3205,-0.885412,-0.0105483,1.51261,0.808081
13.0577,-0.880004,-0.00957742,1.59664,0.808081
12.7975,-0.874349,-0.00865413,1.68067,0.808081
12.54,-0.868464,-0.00777107,1.76471,0.808081
12.2851,-0.862359,-0.00692479,1.84874,0.808081
12.0328,-0.856042,-0.00611359,1.93277,0.808081
11.7831,-0.849524,-0.00533655,2.01681,0.808081
11.536,-0.842811,-0.00459297,2.10084,0.808081
11.2916,-0.835911,-0.00388229,2.18487,0.808081
11.0498,-0.828832,-0.00320394,2.26891,0.808081
10.8107,-0.821582,-0.00255733,2.35294,0.808081
10.5741,-0.814167,-0.0019419,2.43697,0.808081
10.3402,-0.806594,-0.00135706,2.52101,0.808081
10.1089,-0.798871,-0.000802229,2.60504,0.808081
9.88025,-0.791003,-0.000276821,2.68908,0.808081
9.65421,-0.782997,0.000219753,2.77311,0.808081
9.4308,-0.77486,0.000688083,2.85714,0.808081
9.21001,-0.766597,0.00112876,2.94118,0.808081
8.99184,-0.758216,0.00154238,3.02521,0.808081
8.7763,-0.749721,0.00192953,3.10924,0.808081
8.56339,-0.741118,0.00229081,3.19328,0.808081
8.35309,-0.732414,0.00262681,3.27731,0.808081
8.14542,-0.723613,0.00293812,3.36134,0.808081
7.94037,-0.714721,0.00322535,3.44538,0.808081
7.73795,-0.705743,0.00348907,3.52941,0.808081
7.53814,-0.696685,0.00372988,3.61345,0.808081
7.34096,-0.68755,0.00394837,3.69748,0.808081
7.1464,-0.678345,0.00414511,3.78151,0.808081
6.95447,-0.669073,0.00432068,3.86555,0.808081
6.76515,-0.659739,0.00447567,3.94958,0.808081
6.57845,-0.650349,0.00461064,4.03361,0.808081
6.39438,-0.640905,0.00472616,4.11765,0.808081
6.21292,-0.631412,0.0048228,4.20168,0.808081
6.03408,-0.621875,0.0049011,4.28571,0.808081
5.85787,-0.612297,0.00496162,4.36975,0.808081
5.68427,-0.602682,0.00500491,4.45378,0.808081
5.51329,-0.593034,0.0050315,4.53782,0.808081
5.34493,-0.583357,0.00504192,4.62185,0.808081
5.17919,-0.573653,0.00503672,4.70588,0.808081
5.01607,-0.563927,0.00501639,4.78992,0.808081
4.85556,-0.554182,0.00498146,4.87395,0.808081
4.69768,-0.54442,0.00493244,4.95798,0.808081
4.5424,-0.534646,0.00486981,5.04202,0.808081
4.38975,-0.524861,0.00479408,5.12605,0.808081
4.23971,-0.51507,0.00470572,5.21008,0.808081
4.09229,-0.505274,0.00460521,5.29412,0.808081
3.94749,-0.495476,0.00449302,5.37815,0.808081
3.8053,-0.485679,0.00436961,5.46218,0.808081
3.66573,-0.475886,0.00423544,5.54622,0.808081
3.52877,-0.466098,0.00409093,5.63025,0.808081
3.39443,-0.456319,0.00393654,5.71429,0.808081
3.2627,-0.44655,0.00377268,5.79832,0.808081
3.13358,-0.436794,0.00359977,5.88235,0.808081
3.00709,-0.427052,0.00341823,5.96639,0.808081
2.8832,-0.417327,0.00322846,6.05042,0.808081
2.76193,-0.40762,0.00303084,6.13445,0.808081
2.64327,-0.397934,0.00282576,6.21849,0.808081
2.52723,-0.388269,0.00261361,6.30252,0.808081
2.4138,-0.378628,0.00239473,6.38655,0.808081
2.30298,-0.369013,0.0021695,6.47059,0.808081
2.19478,-0.359424,0.00193825,6.55462,0.808081
2.08919,-0.349864,0.00170134,6.63866,0.808081
1.98621,-0.340333,0.00145908,6.72269,0.808081
1.88585,-0.330834,0.00121181,6.80672,0.808081
1.78809,-0.321366,0.000959827,6.89076,0.808081
1.69295,-0.311932,0.000703448,6.97479,0.808081
1.60042,-0.302532,0.000442964,7.05882,0.808081
1.5105,-0.293168,0.000178662,7.14286,0.808081
1.4232,-0.28384,-8.92E-05,7.22689,0.808081
1.3385,-0.27455,-0.000360295,7.31092,0.808081
1.25642,-0.265298,-0.000634421,7.39496,0.808081
1.17695,-0.256085,-0.000911307,7.47899,0.808081
1.10009,-0.246912,-0.00119071,7.56303,0.808081
1.02584,-0.23778,-0.0014724,7.64706,0.808081
0.9542,-0.228689,-0.00175614,7.73109,0.808081
0.885172,-0.21964,-0.00204173,7.81513,0.808081
0.818754,-0.210634,-0.00232895,7.89916,0.808081
0.754948,-0.201671,-0.00261761,7.98319,0.808081
0.693751,-0.192752,-0.00290751,8.06723,0.808081
0.635165,-0.183876,-0.00319848,8.15126,0.808081
0.579189,-0.175045,-0.00349034,8.23529,0.808081
0.525823,-0.166259,-0.00378293,8.31933,0.808081
0.475068,-0.157518,-0.00407611,8.40336,0.808081
0.426922,-0.148823,-0.00436972,8.48739,0.808081
0.381387,-0.140174,-0.00466361,8.57143,0.808081
0.338461,-0.13157,-0.0049576,8.65546,0.808081
0.298146,-0.123013,-0.00525141,8.7395,0.808081
0.26044,-0.114502,-0.00554459,8.82353,0.808081
0.225345,-0.106037,-0.0058363,8.90756,0.808081
0.192859,-0.0976164,-0.00612492,8.9916,0.808081
0.162982,-0.0892381,-0.00640748,9.07563,0.808081
0.135712,-0.0808977,-0.00667863,9.15966,0.808081
0.111044,-0.072587,-0.00692928,9.2437,0.808081
0.0889674,-0.0642922,-0.00714493,9.32773,0.808081
0.0694628,-0.0559918,-0.00730463,9.41176,0.808081
0.052491,-0.047656,-0.00738311,9.4958,0.808081
0.0379828,-0.0392521,-0.00736276,9.57983,0.808081
0.0258236,-0.0307643,-0.00727173,9.66387,0.808081
0.0158481,-0.0222464,-0.00728615,9.7479,0.808081
0.00789285,-0.0139245,-0.00797959,9.83193,0.808081
0.00204176,-0.00632311,-0.0108763,9.91597,0.808081
-0.000533601,-0.000229254,-0.0195745,10,0.808081
17.1367,-0.887526,7.29266,0,0.818182
18.5229,-1.79826,3.57944,0.0840336,0.818182
18.8896,-1.39552,1.23881,0.168067,0.818182
18.5527,-1.00228,0.302194,0.252101,0.818182
18.0962,-0.844166,-0.00352717,0.336134,0.818182
17.6755,-0.810714,-0.0825717,0.420168,0.818182
17.3007,-0.821707,-0.0869321,0.504202,0.818182
16.9587,-0.841794,-0.0711545,0.588235,0.818182
16.6373,-0.858743,-0.0537901,0.672269,0.818182
16.3287,-0.8699,-0.0400492,0.756303,0.818182
16.0281,-0.875914,-0.0304332,0.840336,0.818182
15.7329,-0.878174,-0.024064,0.92437,0.818182
15.4417,-0.877927,-0.0199033,1.0084,0.818182
15.1538,-0.876068,-0.0171241,1.09244,0.818182
14.8689,-0.873177,-0.0151627,1.17647,0.818182
14.5867,-0.869601,-0.0136681,1.2605,0.818182
14.3072,-0.865542,-0.0124358,1.34454,0.818182
14.0305,-0.861111,-0.0113529,1.42857,0.818182
13.7564,-0.85637,-0.0103597,1.51261,0.818182
13.4851,-0.851356,-0.00942625,1.59664,0.818182
13.2164,-0.846088,-0.00853798,1.68067,0.818182
12.9505,-0.840583,-0.00768808,1.76471,0.818182
12.6872,-0.83485,-0.00687338,1.84874,0.818182
12.4267,-0.8289,-0.00609236,1.93277,0.818182
12.1689,-0.822742,-0.00534417,2.01681,0.818182
11.9138,-0.816382,-0.00462818,2.10084,0.818182
11.6614,-0.80983,-0.00394386,2.18487,0.818182
11.4117,-0.803094,-0.00329067,2.26891,0.818182
11.1647,-0.79618,-0.00266808,2.35294,0.818182
10.9204,-0.789095,-0.00207553,2.43697,0.818182
10.6789,-0.781849,-0.00151247,2.52101,0.818182
10.44,-0.774446,-0.000978356,2.60504,0.818182
10.2039,-0.766894,-0.000472618,2.68908,0.818182
9.97047,-0.7592,5.30E-06,2.77311,0.818182
9.73975,-0.751371,0.000455973,2.85714,0.818182
9.51174,-0.743412,0.000879957,2.94118,0.818182
9.28645,-0.73533,0.00127783,3.02521,0.818182
9.06386,-0.727131,0.00165015,3.10924,0.818182
8.84398,-0.71882,0.00199749,3.19328,0.818182
8.6268,-0.710405,0.00232044,3.27731,0.818182
8.41234,-0.70189,0.00261954,3.36134,0.818182
8.20058,-0.693281,0.00289539,3.44538,0.818182
7.99153,-0.684584,0.00314855,3.52941,0.818182
7.78519,-0.675802,0.00337958,3.61345,0.818182
7.58155,-0.666943,0.00358905,3.69748,0.818182
7.38063,-0.65801,0.00377753,3.78151,0.818182
7.1824,-0.649009,0.00394557,3.86555,0.818182
6.98689,-0.639944,0.00409373,3.94958,0.818182
6.79408,-0.63082,0.00422256,4.03361,0.818182
6.60397,-0.621642,0.00433261,4.11765,0.818182
6.41657,-0.612413,0.00442443,4.20168,0.818182
6.23187,-0.603137,0.00449855,4.28571,0.818182
6.04988,-0.59382,0.00455551,4.36975,0.818182
5.8706,-0.584465,0.00459583,4.45378,0.818182
5.69401,-0.575075,0.00462004,4.53782,0.818182
5.52013,-0.565655,0.00462865,4.62185,0.818182
5.34896,-0.556208,0.00462217,4.70588,0.818182
5.18049,-0.546738,0.00460112,4.78992,0.818182
5.01472,-0.537248,0.00456598,4.87395,0.818182
4.85165,-0.527742,0.00451724,4.95798,0.818182
4.69129,-0.518221,0.00445539,5.04202,0.818182
4.53362,-0.508691,0.00438091,5.12605,0.818182
4.37866,-0.499153,0.00429426,5.21008,0.818182
4.2264,-0.489611,0.00419591,5.29412,0.818182
4.07685,-0.480067,0.0040863,5.37815,0.818182
3.92999,-0.470524,0.00396589,5.46218,0.818182
3.78583,-0.460984,0.00383511,5.54622,0.818182
3.64438,-0.451451,0.0036944,5.63025,0.818182
3.50562,-0.441926,0.00354417,5.71429,0.818182
3.36957,-0.432411,0.00338484,5.79832,0.818182
3.23621,-0.42291,0.00321682,5.88235,0.818182
3.10556,-0.413424,0.0030405,5.96639,0.818182
2.9776,-0.403955,0.00285627,6.05042,0.818182
2.85235,-0.394505,0.00266451,6.13445,0.818182
2.72979,-0.385076,0.0024656,6.21849,0.818182
2.60993,-0.375669,0.00225989,6.30252,0.818182
2.49277,-0.366287,0.00204775,6.38655,0.818182
2.37831,-0.356932,0.00182952,6.47059,0.818182
2.26655,-0.347604,0.00160554,6.55462,0.818182
2.15748,-0.338305,0.00137613,6.63866,0.818182
2.05112,-0.329037,0.00114163,6.72269,0.818182
1.94745,-0.319801,0.000902328,6.80672,0.818182
1.84648,-0.310598,0.000658543,6.89076,0.818182
1.7482,-0.301429,0.000410567,6.97479,0.818182
1.65263,-0.292296,0.000158685,7.05882,0.818182
1.55975,-0.2832,-9.68E-05,7.14286,0.818182
1.46956,-0.274142,-0.000355694,7.22689,0.818182
1.38208,-0.265122,-0.000617663,7.31092,0.818182
1.29729,-0.256142,-0.000882479,7.39496,0.818182
1.2152,-0.247202,-0.0011499,7.47899,0.818182
1.1358,-0.238304,-0.00141969,7.56303,0.818182
1.0591,-0.229447,-0.00169162,7.64706,0.818182
0.985103,-0.220634,-0.00196548,7.73109,0.818182
0.913796,-0.211863,-0.00224105,7.81513,0.818182
0.845186,-0.203137,-0.00251814,7.89916,0.818182
0.779272,-0.194455,-0.00279655,7.98319,0.818182
0.716054,-0.185818,-0.00307611,8.06723,0.818182
0.655532,-0.177227,-0.00335663,8.15126,0.818182
0.597706,-0.168682,-0.00363795,8.23529,0.818182
0.542575,-0.160183,-0.00391991,8.31933,0.818182
0.49014,-0.151731,-0.00420238,8.40336,0.818182
0.4404,-0.143326,-0.0044852,8.48739,0.818182
0.393356,-0.134968,-0.00476823,8.57143,0.818182
0.349007,-0.126658,-0.00505129,8.65546,0.818182
0.307354,-0.118395,-0.00533414,8.7395,0.818182
0.268397,-0.110181,-0.00561635,8.82353,0.818182
0.232135,-0.102013,-0.00589712,8.90756,0.818182
0.198568,-0.0938917,-0.00617497,8.9916,0.818182
0.167697,-0.0858142,-0.00644712,9.07563,0.818182
0.139519,-0.0777757,-0.00670857,9.15966,0.818182
0.11403,-0.0697677,-0.00695081,9.2437,0.818182
0.0912241,-0.0617757,-0.00716017,9.32773,0.818182
0.0710829,-0.0537766,-0.00731678,9.41176,0.818182
0.0535737,-0.045738,-0.00739633,9.4958,0.818182
0.0386351,-0.0376229,-0.00738093,9.57983,0.818182
0.0261613,-0.0294097,-0.00729447,9.66387,0.818182
