x,y,sxx,sxy,syy
0.168067,0.878788,223.481,-10.5483,5.73633
0.252101,0.878788,217.584,-6.51963,1.11951
0.336134,0.878788,212.729,-5.4449,-0.0832756
0.420168,0.878788,208.614,-5.33756,-0.344731
0.504202,0.878788,204.845,-5.47801,-0.338664
0.588235,0.878788,201.225,-5.63104,-0.27089
0.672269,0.878788,197.67,-5.73443,-0.204649
0.756303,0.878788,194.15,-5.78454,-0.155477
0.840336,0.878788,190.656,-5.79382,-0.123249
0.92437,0.878788,187.187,-5.77595,-0.10374
1.0084,0.878788,183.745,-5.7415,-0.0926322
1.09244,0.878788,180.331,-5.69757,-0.0866424
1.17647,0.878788,176.948,-5.6485,-0.0835808
1.2605,0.878788,173.595,-5.59681,-0.082105
1.34454,0.878788,170.273,-5.54384,-0.0814434
1.42857,0.878788,166.983,-5.4903,-0.0811761
1.51261,0.878788,163.725,-5.43652,-0.0810867
1.59664,0.878788,160.499,-5.38267,-0.0810699
1.68067,0.878788,157.306,-5.3288,-0.0810777
1.76471,0.878788,154.144,-5.27494,-0.0810907
1.84874,0.878788,151.014,-5.22109,-0.0811019
1.93277,0.878788,147.917,-5.16725,-0.0811098
2.01681,0.878788,144.851,-5.11341,-0.0811148
2.10084,0.878788,141.818,-5.05958,-0.0811178
2.18487,0.878788,138.817,-5.00575,-0.0811194
2.26891,0.878788,135.848,-4.95193,-0.0811203
2.35294,0.878788,132.911,-4.8981,-0.0811207
2.43697,0.878788,130.006,-4.84428,-0.0811209
2.52101,0.878788,127.133,-4.79045,-0.081121
2.60504,0.878788,124.292,-4.73663,-0.0811211
2.68908,0.878788,121.484,-4.6828,-0.0811211
2.77311,0.878788,118.707,-4.62897,-0.0811211
2.85714,0.878788,115.963,-4.57515,-0.0811211
2.94118,0.878788,113.25,-4.52132,-0.0811211
3.02521,0.878788,110.57,-4.4675,-0.0811211
3.10924,0.878788,107.922,-4.41367,-0.0811211
3.19328,0.878788,105.306,-4.35985,-0.0811211
3.27731,0.878788,102.722,-4.30602,-0.0811211
3.36134,0.878788,100.17,-4.2522,-0.0811211
3.44538,0.878788,97.6507,-4.19837,-0.0811211
3.52941,0.878788,95.163,-4.14455,-0.0811211
3.61345,0.878788,92.7075,-4.09072,-0.0811211
3.69748,0.878788,90.2841,-4.0369,-0.0811211
3.78151,0.878788,87.8927,-3.98307,-0.0811211
3.86555,0.878788,85.5335,-3.92925,-0.0811211
3.94958,0.878788,83.2064,-3.87542,-0.0811211
4.03361,0.878788,80.9113,-3.8216,-0.0811211
4.11765,0.878788,78.6484,-3.76777,-0.0811211
4.20168,0.878788,76.4176,-3.71395,-0.0811211
4.28571,0.878788,74.2188,-3.66012,-0.0811211
4.36975,0.878788,72.0522,-3.60629,-0.0811211
4.45378,0.878788,69.9176,-3.55247,-0.0811211
4.53782,0.878788,67.8152,-3.49864,-0.0811211
4.62185,0.878788,65.7448,-3.44482,-0.0811211
4.70588,0.878788,63.7066,-3.39099,-0.0811211
4.78992,0.878788,61.7004,-3.33717,-0.0811211
4.87395,0.878788,59.7264,-3.28334,-0.0811211
4.95798,0.878788,57.7844,-3.22952,-0.0811211
5.04202,0.878788,55.8746,-3.17569,-0.0811211
5.12605,0.878788,53.9968,-3.12187,-0.0811211
5.21008,0.878788,52.1511,-3.06804,-0.0811211
5.29412,0.878788,50.3376,-3.01422,-0.0811211
5.37815,0.878788,48.5561,-2.96039,-0.0811211
5.46218,0.878788,46.8068,-2.90657,-0.0811211
5.54622,0.878788,45.0895,-2.85274,-0.0811211
5.63025,0.878788,43.4043,-2.79892,-0.0811211
5.71429,0.878788,41.7512,-2.74509,-0.0811211
5.79832,0.878788,40.1303,-2.69127,-0.0811211
5.88235,0.878788,38.5414,-2.63744,-0.0811211
5.96639,0.878788,36.9846,-2.58361,-0.0811211
6.05042,0.878788,35.46,-2.52979,-0.0811211
6.13445,0.878788,33.9674,-2.47596,-0.0811211
6.21849,0.878788,32.5069,-2.42214,-0.0811211
6.30252,0.878788,31.0785,-2.36831,-0.0811211
6.38655,0.878788,29.6822,-2.31449,-0.0811211
6.47059,0.878788,28.3181,-2.26066,-0.0811211
6.55462,0.878788,26.986,-2.20684,-0.0811211
6.63866,0.878788,25.686,-2.15301,-0.0811211
6.72269,0.878788,24.4181,-2.09919,-0.0811211
6.80672,0.878788,23.1823,-2.04536,-0.0811211
6.89076,0.878788,21.9786,-1.99154,-0.0811211
6.97479,0.878788,20.807,-1.93771,-0.0811211
7.05882,0.878788,19.6675,-1.88389,-0.0811211
7.14286,0.878788,18.5601,-1.83006,-0.0811211
7.22689,0.878788,17.4848,-1.77624,-0.0811211
7.31092,0.878788,16.4416,-1.72241,-0.0811211
7.39496,0.878788,15.4305,-1.66858,-0.0811211
7.47899,0.878788,14.4515,-1.61476,-0.0811211
7.56303,0.878788,13.5046,-1.56093,-0.0811211
7.64706,0.878788,12.5898,-1.50711,-0.0811211
7.73109,0.878788,11.7071,-1.45328,-0.0811211
7.81513,0.878788,10.8565,-1.39946,-0.0811211
7.89916,0.878788,10.038,-1.34563,-0.0811211
7.98319,0.878788,9.25158,-1.29181,-0.0811211
8.06723,0.878788,8.49727,-1.23798,-0.0811212
8.15126,0.878788,7.77505,-1.18416,-0.0811212
8.23529,0.878788,7.08494,-1.13033,-0.0811213
8.31933,0.878788,6.42692,-1.07651,-0.0811215
8.40336,0.878788,5.801,-1.02268,-0.0811218
8.48739,0.878788,5.20718,-0.968858,-0.0811223
8.57143,0.878788,4.64545,-0.915034,-0.0811228
8.65546,0.878788,4.11583,-0.861211,-0.0811233
8.7395,0.878788,3.6183,-0.807387,-0.0811231
8.82353,0.878788,3.15288,-0.753561,-0.0811205
8.90756,0.878788,2.71956,-0.699728,-0.081112
8.9916,0.878788,2.31835,-0.645875,-0.0810901
9.07563,0.878788,1.94926,-0.591979,-0.0810396
9.15966,0.878788,1.61232,-0.537991,-0.0809327
9.2437,0.878788,1.30755,-0.483821,-0.0807197
9.32773,0.878788,1.03502,-0.429308,-0.0803183
9.41176,0.878788,0.794795,-0.374185,-0.0796019
9.4958,0.878788,0.586952,-0.318046,-0.0784004
9.57983,0.878788,0.411506,-0.260345,-0.0765445
9.66387,0.878788,0.268251,-0.200549,-0.0740452
9.7479,0.878788,0.156409,-0.138686,-0.0716658
9.83193,0.878788,0.0741667,-0.0769031,-0.0726415
9.91597,0.878788,0.0192798,-0.0228805,-0.0877004
10,0.878788,-0.00394444,0.00390882,-0.14761
0,0.888889,219.77,-22.6772,65.061
0.0840336,0.888889,233.197,-20.9065,22.1837
0.168067,0.888889,229.309,-9.80564,4.92811
0.252101,0.888889,222.965,-5.86866,0.882324
0.336134,0.888889,218.068,-4.9147,-0.120589
0.420168,0.888889,213.96,-4.86794,-0.324352
0.504202,0.888889,210.176,-5.03396,-0.308297
0.588235,0.888889,206.514,-5.19726,-0.244755
0.672269,0.888889,202.895,-5.3052,-0.185315
0.756303,0.888889,199.299,-5.35816,-0.141904
0.840336,0.888889,195.721,-5.37012,-0.113706
0.92437,0.888889,192.164,-5.35519,-0.0967392
1.0084,0.888889,188.632,-5.32401,-0.0871258
1.09244,0.888889,185.128,-5.28359,-0.0819641
1.17647,0.888889,181.654,-5.23821,-0.0793372
1.2605,0.888889,178.212,-5.1903,-0.0780774
1.34454,0.888889,174.802,-5.14118,-0.0775163
1.42857,0.888889,171.424,-5.09152,-0.077292
1.51261,0.888889,168.079,-5.04165,-0.0772186
1.59664,0.888889,164.767,-4.9917,-0.0772061
1.68067,0.888889,161.488,-4.94174,-0.077214
1.76471,0.888889,158.242,-4.89178,-0.0772257
1.84874,0.888889,155.029,-4.84184,-0.0772356
1.93277,0.888889,151.849,-4.79191,-0.0772426
2.01681,0.888889,148.702,-4.74199,-0.077247
2.10084,0.888889,145.588,-4.69207,-0.0772496
2.18487,0.888889,142.507,-4.64215,-0.077251
2.26891,0.888889,139.458,-4.59223,-0.0772517
2.35294,0.888889,136.443,-4.54232,-0.0772521
2.43697,0.888889,133.461,-4.4924,-0.0772523
2.52101,0.888889,130.511,-4.44248,-0.0772523
2.60504,0.888889,127.595,-4.39257,-0.0772524
2.68908,0.888889,124.711,-4.34265,-0.0772524
2.77311,0.888889,121.861,-4.29274,-0.0772524
2.85714,0.888889,119.043,-4.24282,-0.0772524
2.94118,0.888889,116.258,-4.19291,-0.0772524
3.02521,0.888889,113.507,-4.14299,-0.0772524
3.10924,0.888889,110.788,-4.09308,-0.0772524
3.19328,0.888889,108.102,-4.04316,-0.0772524
3.27731,0.888889,105.449,-3.99324,-0.0772524
3.36134,0.888889,102.83,-3.94333,-0.0772524
3.44538,0.888889,100.243,-3.89341,-0.0772524
3.52941,0.888889,97.6887,-3.8435,-0.0772524
3.61345,0.888889,95.1676,-3.79358,-0.0772524
3.69748,0.888889,92.6796,-3.74367,-0.0772524
3.78151,0.888889,90.2245,-3.69375,-0.0772524
3.86555,0.888889,87.8023,-3.64384,-0.0772524
3.94958,0.888889,85.4131,-3.59392,-0.0772524
4.03361,0.888889,83.0569,-3.544,-0.0772524
4.11765,0.888889,80.7336,-3.49409,-0.0772524
4.20168,0.888889,78.4433,-3.44417,-0.0772524
4.28571,0.888889,76.1859,-3.39426,-0.0772524
4.36975,0.888889,73.9615,-3.34434,-0.0772524
4.45378,0.888889,71.77,-3.29443,-0.0772524
4.53782,0.888889,69.6115,-3.24451,-0.0772524
4.62185,0.888889,67.486,-3.1946,-0.0772524
4.70588,0.888889,65.3934,-3.14468,-0.0772524
4.78992,0.888889,63.3337,-3.09476,-0.0772524
4.87395,0.888889,61.307,-3.04485,-0.0772524
4.95798,0.888889,59.3133,-2.99493,-0.0772524
5.04202,0.888889,57.3525,-2.94502,-0.0772524
5.12605,0.888889,55.4247,-2.8951,-0.0772524
5.21008,0.888889,53.5298,-2.84519,-0.0772524
5.29412,0.888889,51.6679,-2.79527,-0.0772524
5.37815,0.888889,49.8389,-2.74536,-0.0772524
5.46218,0.888889,48.0429,-2.69544,-0.0772524
5.54622,0.888889,46.2798,-2.64552,-0.0772524
5.63025,0.888889,44.5497,-2.59561,-0.0772524
5.71429,0.888889,42.8526,-2.54569,-0.0772524
5.79832,0.888889,41.1884,-2.49578,-0.0772524
5.88235,0.888889,39.5571,-2.44586,-0.0772524
5.96639,0.888889,37.9588,-2.39595,-0.0772524
6.05042,0.888889,36.3935,-2.34603,-0.0772524
6.13445,0.888889,34.8611,-2.29612,-0.0772524
6.21849,0.888889,33.3617,-2.2462,-0.0772524
6.30252,0.888889,31.8952,-2.19628,-0.0772524
6.38655,0.888889,30.4617,-2.14637,-0.0772524
6.47059,0.888889,29.0611,-2.09645,-0.0772524
6.55462,0.888889,27.6935,-2.04654,-0.0772524
6.63866,0.888889,26.3589,-1.99662,-0.0772524
6.72269,0.888889,25.0572,-1.94671,-0.0772524
6.80672,0.888889,23.7884,-1.89679,-0.0772524
6.89076,0.888889,22.5526,-1.84688,-0.0772524
6.97479,0.888889,21.3498,-1.79696,-0.0772524
7.05882,0.888889,20.1799,-1.74704,-0.0772524
7.14286,0.888889,19.043,-1.69713,-0.0772524
7.22689,0.888889,17.939,-1.64721,-0.0772524
7.31092,0.888889,16.868,-1.5973,-0.0772524
7.39496,0.888889,15.8299,-1.54738,-0.0772524
7.47899,0.888889,14.8248,-1.49747,-0.0772524
7.56303,0.888889,13.8527,-1.44755,-0.0772524
7.64706,0.888889,12.9135,-1.39764,-0.0772524
7.73109,0.888889,12.0072,-1.34772,-0.0772524
7.81513,0.888889,11.1339,-1.2978,-0.0772524
7.89916,0.888889,10.2936,-1.24789,-0.0772524
7.98319,0.888889,9.48623,-1.19797,-0.0772525
8.06723,0.888889,8.7118,-1.14806,-0.0772525
8.15126,0.888889,7.97033,-1.09814,-0.0772525
8.23529,0.888889,7.26181,-1.04823,-0.0772526
8.31933,0.888889,6.58624,-0.998312,-0.0772528
8.40336,0.888889,5.94363,-0.948397,-0.0772531
8.48739,0.888889,5.33397,-0.898483,-0.0772535
8.57143,0.888889,4.75727,-0.848568,-0.077254
8.65546,0.888889,4.21352,-0.798655,-0.0772544
8.7395,0.888889,3.70273,-0.748741,-0.0772543
8.82353,0.888889,3.22489,-0.698825,-0.0772522
8.90756,0.888889,2.78002,-0.648903,-0.0772451
8.9916,0.888889,2.36811,-0.598962,-0.0772265
9.07563,0.888889,1.98918,-0.54898,-0.0771835
9.15966,0.888889,1.64326,-0.49891,-0.0770919
9.2437,0.888889,1.3304,-0.448664,-0.0769086
9.32773,0.888889,1.05067,-0.398085,-0.0765616
9.41176,0.888889,0.804192,-0.346909,-0.0759394
9.4958,0.888889,0.591123,-0.29473,-0.0748901
9.57983,0.888889,0.411611,-0.240991,-0.0732565
9.66387,0.888889,0.26565,-0.185119,-0.0710276
9.7479,0.888889,0.152707,-0.127045,-0.0688334
9.83193,0.888889,0.0711014,-0.0687666,-0.0694854
9.91597,0.888889,0.0181386,-0.0180354,-0.0827308
10,0.888889,-0.0037161,0.00429261,-0.137278
0,0.89899,227.129,-25.4512,67.0636
0.0840336,0.89899,240.711,-21.2383,20.5052
0.168067,0.89899,234.982,-8.95245,4.11326
0.252101,0.89899,228.272,-5.2028,0.664015
0.336134,0.89899,223.378,-4.38619,-0.147204
0.420168,0.89899,219.296,-4.39877,-0.299474
0.504202,0.89899,215.504,-4.5866,-0.27624
0.588235,0.89899,211.801,-4.75705,-0.217994
0.672269,0.89899,208.12,-4.86746,-0.165676
0.756303,0.89899,204.447,-4.92205,-0.128068
0.840336,0.89899,200.784,-4.93603,-0.103856
0.92437,0.89899,197.139,-4.92373,-0.0893768
1.0084,0.89899,193.518,-4.89569,-0.0812132
1.09244,0.89899,189.923,-4.85879,-0.0768495
1.17647,0.89899,186.36,-4.81715,-0.0746389
1.2605,0.89899,182.828,-4.77311,-0.0735843
1.34454,0.89899,179.329,-4.72793,-0.0731179
1.42857,0.89899,175.864,-4.68225,-0.0729335
1.51261,0.89899,172.432,-4.63637,-0.0728747
1.59664,0.89899,169.034,-4.59043,-0.072866
1.68067,0.89899,165.67,-4.54448,-0.0728737
1.76471,0.89899,162.34,-4.49855,-0.0728841
1.84874,0.89899,159.043,-4.45262,-0.0728927
1.93277,0.89899,155.781,-4.4067,-0.0728987
2.01681,0.89899,152.552,-4.36079,-0.0729025
2.10084,0.89899,149.357,-4.31488,-0.0729046
2.18487,0.89899,146.195,-4.26897,-0.0729059
2.26891,0.89899,143.068,-4.22307,-0.0729065
2.35294,0.89899,139.974,-4.17717,-0.0729068
2.43697,0.89899,136.914,-4.13126,-0.0729069
2.52101,0.89899,133.888,-4.08536,-0.072907
2.60504,0.89899,130.896,-4.03946,-0.072907
2.68908,0.89899,127.938,-3.99355,-0.072907
2.77311,0.89899,125.013,-3.94765,-0.072907
2.85714,0.89899,122.122,-3.90175,-0.072907
2.94118,0.89899,119.265,-3.85585,-0.072907
3.02521,0.89899,116.442,-3.80994,-0.072907
3.10924,0.89899,113.653,-3.76404,-0.072907
3.19328,0.89899,110.897,-3.71814,-0.072907
3.27731,0.89899,108.176,-3.67223,-0.072907
3.36134,0.89899,105.488,-3.62633,-0.072907
3.44538,0.89899,102.834,-3.58043,-0.072907
3.52941,0.89899,100.213,-3.53453,-0.072907
3.61345,0.89899,97.6268,-3.48862,-0.072907
3.69748,0.89899,95.0741,-3.44272,-0.072907
3.78151,0.89899,92.5553,-3.39682,-0.072907
3.86555,0.89899,90.0702,-3.35091,-0.072907
3.94958,0.89899,87.619,-3.30501,-0.072907
4.03361,0.89899,85.2015,-3.25911,-0.072907
4.11765,0.89899,82.8179,-3.2132,-0.072907
4.20168,0.89899,80.4681,-3.1673,-0.072907
4.28571,0.89899,78.1521,-3.1214,-0.072907
4.36975,0.89899,75.8699,-3.0755,-0.072907
4.45378,0.89899,73.6215,-3.02959,-0.072907
4.53782,0.89899,71.4069,-2.98369,-0.072907
4.62185,0.89899,69.2261,-2.93779,-0.072907
4.70588,0.89899,67.0792,-2.89188,-0.072907
4.78992,0.89899,64.966,-2.84598,-0.072907
4.87395,0.89899,62.8867,-2.80008,-0.072907
4.95798,0.89899,60.8412,-2.75418,-0.072907
5.04202,0.89899,58.8295,-2.70827,-0.0729071
5.12605,0.89899,56.8516,-2.66237,-0.072907
5.21008,0.89899,54.9075,-2.61647,-0.0729071
5.29412,0.89899,52.9972,-2.57056,-0.0729071
5.37815,0.89899,51.1207,-2.52466,-0.0729071
5.46218,0.89899,49.278,-2.47876,-0.0729071
5.54622,0.89899,47.4692,-2.43286,-0.0729071
5.63025,0.89899,45.6941,-2.38695,-0.0729071
5.71429,0.89899,43.9529,-2.34105,-0.0729071
5.79832,0.89899,42.2455,-2.29515,-0.0729071
5.88235,0.89899,40.5719,-2.24924,-0.0729071
5.96639,0.89899,38.9321,-2.20334,-0.0729071
6.05042,0.89899,37.3261,-2.15744,-0.0729071
6.13445,0.89899,35.7539,-2.11153,-0.0729071
6.21849,0.89899,34.2155,-2.06563,-0.0729071
6.30252,0.89899,32.711,-2.01973,-0.0729071
6.38655,0.89899,31.2402,-1.97383,-0.0729071
6.47059,0.89899,29.8033,-1.92792,-0.0729071
6.55462,0.89899,28.4001,-1.88202,-0.0729071
6.63866,0.89899,27.0308,-1.83612,-0.0729071
6.72269,0.89899,25.6953,-1.79021,-0.0729071
6.80672,0.89899,24.3936,-1.74431,-0.0729071
6.89076,0.89899,23.1257,-1.69841,-0.0729071
6.97479,0.89899,21.8916,-1.65251,-0.0729071
7.05882,0.89899,20.6914,-1.6066,-0.0729071
7.14286,0.89899,19.5249,-1.5607,-0.0729071
7.22689,0.89899,18.3923,-1.5148,-0.0729071
7.31092,0.89899,17.2934,-1.46889,-0.0729071
7.39496,0.89899,16.2284,-1.42299,-0.0729071
7.47899,0.89899,15.1972,-1.37709,-0.0729071
7.56303,0.89899,14.1998,-1.33119,-0.0729071
7.64706,0.89899,13.2362,-1.28528,-0.0729071
7.73109,0.89899,12.3064,-1.23938,-0.0729071
7.81513,0.89899,11.4104,-1.19348,-0.0729071
7.89916,0.89899,10.5483,-1.14757,-0.0729071
7.98319,0.89899,9.71992,-1.10167,-0.0729071
8.06723,0.89899,8.92538,-1.05577,-0.0729071
8.15126,0.89899,8.16465,-1.00986,-0.0729072
8.23529,0.89899,7.43772,-0.963962,-0.0729072
8.31933,0.89899,6.74461,-0.918059,-0.0729074
8.40336,0.89899,6.08531,-0.872157,-0.0729076
8.48739,0.89899,5.45982,-0.826255,-0.072908
8.57143,0.89899,4.86813,-0.780354,-0.0729084
8.65546,0.89899,4.31026,-0.734453,-0.0729088
8.7395,0.89899,3.7862,-0.688552,-0.0729088
8.82353,0.89899,3.29595,-0.642649,-0.0729071
8.90756,0.89899,2.83952,-0.59674,-0.0729014
8.9916,0.89899,2.41691,-0.550814,-0.0728859
9.07563,0.89899,2.02814,-0.50485,-0.07285
9.15966,0.89899,1.67325,-0.458802,-0.072773
9.2437,0.89899,1.35228,-0.412587,-0.0726183
9.32773,0.89899,1.06535,-0.366052,-0.0723239
9.41176,0.89899,0.812617,-0.318941,-0.0717937
9.4958,0.89899,0.594316,-0.270853,-0.0708943
9.57983,0.89899,0.410736,-0.221227,-0.0694829
9.66387,0.89899,0.262088,-0.169459,-0.0675317
9.7479,0.89899,0.148123,-0.115384,-0.0655461
9.83193,0.89899,0.0673609,-0.0608159,-0.0659168
9.91597,0.89899,0.0166995,-0.0134686,-0.0773477
10,0.89899,-0.0034485,0.00464805,-0.126158
0,0.909091,234.936,-28.54,69.1366
0.0840336,0.909091,248.338,-21.3097,18.43
0.168067,0.909091,240.465,-7.99825,3.31723
0.252101,0.909091,233.501,-4.52955,0.469008
0.336134,0.909091,228.659,-3.86296,-0.162937
0.420168,0.909091,224.622,-3.93147,-0.270585
0.504202,0.909091,220.829,-4.13644,-0.24296
0.588235,0.909091,217.088,-4.31056,-0.190933
0.672269,0.909091,213.345,-4.42123,-0.145931
0.756303,0.909091,209.595,-4.47618,-0.114079
0.840336,0.909091,205.848,-4.4915,-0.0937549
0.92437,0.909091,202.114,-4.48153,-0.0816758
1.0084,0.909091,198.403,-4.45654,-0.0748997
1.09244,0.909091,194.718,-4.42314,-0.0712943
1.17647,0.909091,191.064,-4.3853,-0.0694766
1.2605,0.909091,187.443,-4.34522,-0.0686144
1.34454,0.909091,183.856,-4.30408,-0.0682359
1.42857,0.909091,180.303,-4.26248,-0.0680882
1.51261,0.909091,176.784,-4.22071,-0.0680424
1.59664,0.909091,173.3,-4.17888,-0.0680368
1.68067,0.909091,169.851,-4.13705,-0.068044
1.76471,0.909091,166.436,-4.09522,-0.068053
1.84874,0.909091,163.056,-4.05341,-0.0680603
1.93277,0.909091,159.711,-4.01161,-0.0680654
2.01681,0.909091,156.4,-3.96981,-0.0680685
2.10084,0.909091,153.124,-3.92802,-0.0680703
2.18487,0.909091,149.883,-3.88623,-0.0680713
2.26891,0.909091,146.677,-3.84444,-0.0680718
2.35294,0.909091,143.505,-3.80265,-0.0680721
2.43697,0.909091,140.367,-3.76087,-0.0680722
2.52101,0.909091,137.265,-3.71908,-0.0680723
2.60504,0.909091,134.197,-3.67729,-0.0680723
2.68908,0.909091,131.163,-3.6355,-0.0680723
2.77311,0.909091,128.165,-3.59372,-0.0680723
2.85714,0.909091,125.201,-3.55193,-0.0680723
2.94118,0.909091,122.271,-3.51014,-0.0680723
3.02521,0.909091,119.377,-3.46835,-0.0680723
3.10924,0.909091,116.517,-3.42657,-0.0680723
3.19328,0.909091,113.692,-3.38478,-0.0680723
3.27731,0.909091,110.901,-3.34299,-0.0680723
3.36134,0.909091,108.145,-3.30121,-0.0680723
3.44538,0.909091,105.424,-3.25942,-0.0680723
3.52941,0.909091,102.737,-3.21763,-0.0680723
3.61345,0.909091,100.085,-3.17584,-0.0680723
3.69748,0.909091,97.4677,-3.13406,-0.0680723
3.78151,0.909091,94.8851,-3.09227,-0.0680723
3.86555,0.909091,92.3371,-3.05048,-0.0680723
3.94958,0.909091,89.8238,-3.00869,-0.0680723
4.03361,0.909091,87.3452,-2.96691,-0.0680723
4.11765,0.909091,84.9012,-2.92512,-0.0680723
4.20168,0.909091,82.4919,-2.88333,-0.0680723
4.28571,0.909091,80.1172,-2.84154,-0.0680723
4.36975,0.909091,77.7773,-2.79976,-0.0680723
4.45378,0.909091,75.472,-2.75797,-0.0680723
4.53782,0.909091,73.2013,-2.71618,-0.0680723
4.62185,0.909091,70.9653,-2.67439,-0.0680723
4.70588,0.909091,68.764,-2.63261,-0.0680723
4.78992,0.909091,66.5974,-2.59082,-0.0680723
4.87395,0.909091,64.4654,-2.54903,-0.0680723
4.95798,0.909091,62.3681,-2.50724,-0.0680723
5.04202,0.909091,60.3055,-2.46546,-0.0680723
5.12605,0.909091,58.2775,-2.42367,-0.0680723
5.21008,0.909091,56.2842,-2.38188,-0.0680723
5.29412,0.909091,54.3255,-2.3401,-0.0680723
5.37815,0.909091,52.4015,-2.29831,-0.0680723
5.46218,0.909091,50.5122,-2.25652,-0.0680723
5.54622,0.909091,48.6576,-2.21473,-0.0680723
5.63025,0.909091,46.8376,-2.17295,-0.0680723
5.71429,0.909091,45.0523,-2.13116,-0.0680723
5.79832,0.909091,43.3016,-2.08937,-0.0680723
5.88235,0.909091,41.5856,-2.04758,-0.0680723
5.96639,0.909091,39.9043,-2.0058,-0.0680723
6.05042,0.909091,38.2577,-1.96401,-0.0680723
6.13445,0.909091,36.6457,-1.92222,-0.0680723
6.21849,0.909091,35.0684,-1.88043,-0.0680723
6.30252,0.909091,33.5257,-1.83865,-0.0680723
6.38655,0.909091,32.0177,-1.79686,-0.0680723
6.47059,0.909091,30.5444,-1.75507,-0.0680723
6.55462,0.909091,29.1058,-1.71328,-0.0680723
6.63866,0.909091,27.7018,-1.6715,-0.0680723
6.72269,0.909091,26.3325,-1.62971,-0.0680723
6.80672,0.909091,24.9978,-1.58792,-0.0680723
6.89076,0.909091,23.6978,-1.54613,-0.0680723
6.97479,0.909091,22.4325,-1.50435,-0.0680723
7.05882,0.909091,21.2019,-1.46256,-0.0680723
7.14286,0.909091,20.0059,-1.42077,-0.0680723
7.22689,0.909091,18.8445,-1.37898,-0.0680723
7.31092,0.909091,17.7179,-1.3372,-0.0680723
7.39496,0.909091,16.6259,-1.29541,-0.0680723
7.47899,0.909091,15.5686,-1.25362,-0.0680723
7.56303,0.909091,14.5459,-1.21184,-0.0680723
7.64706,0.909091,13.5579,-1.17005,-0.0680723
7.73109,0.909091,12.6046,-1.12826,-0.0680723
7.81513,0.909091,11.686,-1.08647,-0.0680723
7.89916,0.909091,10.802,-1.04469,-0.0680724
7.98319,0.909091,9.95264,-1.0029,-0.0680724
8.06723,0.909091,9.13798,-0.961111,-0.0680724
8.15126,0.909091,8.35799,-0.919323,-0.0680724
8.23529,0.909091,7.61266,-0.877536,-0.0680725
8.31933,0.909091,6.902,-0.835749,-0.0680726
8.40336,0.909091,6.22601,-0.793962,-0.0680728
8.48739,0.909091,5.58468,-0.752176,-0.0680731
8.57143,0.909091,4.97802,-0.71039,-0.0680735
8.65546,0.909091,4.40603,-0.668604,-0.0680738
8.7395,0.909091,3.8687,-0.626819,-0.0680739
8.82353,0.909091,3.36603,-0.585032,-0.0680726
8.90756,0.909091,2.89804,-0.54324,-0.068068
8.9916,0.909091,2.46474,-0.501432,-0.0680555
9.07563,0.909091,2.06612,-0.459589,-0.0680262
9.15966,0.909091,1.70225,-0.417668,-0.067963
9.2437,0.909091,1.37318,-0.37559,-0.0678353
9.32773,0.909091,1.07904,-0.333209,-0.0675913
9.41176,0.909091,0.820042,-0.290281,-0.0671496
9.4958,0.909091,0.596498,-0.246413,-0.0663958
9.57983,0.909091,0.408842,-0.201053,-0.0652034
9.66387,0.909091,0.257516,-0.153573,-0.0635328
9.7479,0.909091,0.142596,-0.103718,-0.0617761
9.83193,0.909091,0.0628794,-0.053087,-0.0619137
9.91597,0.909091,0.0149194,-0.00923456,-0.0715532
10,0.909091,-0.00314169,0.00495767,-0.114317
0,0.919192,243.353,-32.0036,71.3012
0.0840336,0.919192,256.026,-21.0175,15.9118
0.168067,0.919192,245.722,-6.96296,2.5679
0.252101,0.919192,238.65,-3.85759,0.3014
0.336134,0.919192,233.913,-3.34862,-0.168064
0.420168,0.919192,229.94,-3.46742,-0.23836
0.504202,0.919192,226.153,-3.68394,-0.208998
0.588235,0.919192,222.376,-3.8579,-0.163926
0.672269,0.919192,218.57,-3.96652,-0.12629
0.756303,0.919192,214.743,-4.02052,-0.100052
0.840336,0.919192,210.911,-4.03652,-0.083458
0.92437,0.919192,207.089,-4.02856,-0.0736583
1.0084,0.919192,203.287,-4.00652,-0.0681892
1.09244,0.919192,199.512,-3.97665,-0.0652934
1.17647,0.919192,195.768,-3.94266,-0.0638408
1.2605,0.919192,192.058,-3.90662,-0.0631559
1.34454,0.919192,188.382,-3.86963,-0.0628577
1.42857,0.919192,184.741,-3.83221,-0.0627429
1.51261,0.919192,181.135,-3.79465,-0.0627084
1.59664,0.919192,177.565,-3.75703,-0.0627053
1.68067,0.919192,174.031,-3.71942,-0.0627118
1.76471,0.919192,170.532,-3.68182,-0.0627194
1.84874,0.919192,167.068,-3.64422,-0.0627255
1.93277,0.919192,163.641,-3.60664,-0.0627296
2.01681,0.919192,160.248,-3.56906,-0.0627322
2.10084,0.919192,156.891,-3.53149,-0.0627336
2.18487,0.919192,153.57,-3.49392,-0.0627344
2.26891,0.919192,150.284,-3.45635,-0.0627349
2.35294,0.919192,147.034,-3.41878,-0.0627351
2.43697,0.919192,143.819,-3.38121,-0.0627352
2.52101,0.919192,140.64,-3.34364,-0.0627352
2.60504,0.919192,137.496,-3.30607,-0.0627352
2.68908,0.919192,134.388,-3.2685,-0.0627352
